Date,Surface,Court,Team1,Odd1,Rank1,Pts1,Weight1,Height1,Hand1,Team2,Odd2,Rank2,Pts2,Weight2,Height2,Hand2,Winner
2013-06-24,2,1,Hajek J.,8.16,96.0,564.0,80.0,180.0,1,Mahut N.,1.08,124.0,460.0,80.0,191.0,1,2
2013-06-24,2,1,Bogomolov A.,3.27,81.0,622.0,75.0,178.0,1,Robredo T.,1.34,29.0,1355.0,75.0,180.0,1,2
2013-06-24,2,1,Wawrinka S.,1.65,10.0,2915.0,81.0,183.0,1,Hewitt L.,2.21,70.0,710.0,77.0,178.0,1,2
2013-06-25,2,1,Struff J.L.,1.4,115.0,489.0,87.0,196.0,1,Kavcic B.,2.88,132.0,427.0,78.0,188.0,1,1
2013-06-25,2,1,Petzschner P.,2.15,141.0,388.0,77.0,185.0,1,Przysiezny M.,1.68,127.0,445.0,84.0,185.0,1,2
2013-06-25,2,1,De Bakker T.,2.12,93.0,569.0,83.0,193.0,1,Blake J.,1.7,87.0,583.0,83.0,185.0,1,2
2013-06-25,2,1,Dodig I.,2.83,49.0,888.0,83.0,183.0,1,Kohlschreiber P.,1.42,18.0,1885.0,70.0,178.0,1,1
2013-06-25,2,1,Kudla D.,1.39,105.0,538.0,75.0,180.0,1,Duckworth J.,2.95,174.0,291.0,82.0,183.0,1,1
2013-06-25,2,1,Mayer L.,2.39,84.0,611.0,80.0,191.0,1,Bedene A.,1.56,90.0,575.0,72.0,183.0,1,1
2013-06-25,2,1,Levine J.,1.16,112.0,503.0,68.0,175.0,2,Pella G.,5.16,76.0,674.0,83.0,185.0,2,1
2013-06-25,2,1,Rochus O.,5.53,143.0,380.0,65.0,168.0,1,Anderson K.,1.14,23.0,1510.0,93.0,203.0,1,2
2013-06-25,2,1,Ebden M.,4.99,110.0,518.0,80.0,188.0,1,Nishikori K.,1.17,11.0,2495.0,75.0,178.0,1,2
2013-06-25,2,1,Chardy J.,1.66,25.0,1441.0,75.0,188.0,1,Harrison R.,2.18,97.0,556.0,84.0,185.0,1,1
2013-06-25,2,1,Querrey S.,1.75,19.0,1810.0,95.0,198.0,1,Tomic B.,2.05,59.0,780.0,91.0,196.0,1,2
2013-06-25,2,1,Del Potro J.M.,1.04,8.0,3960.0,97.0,198.0,1,Ramos A.,11.56,62.0,755.0,80.0,188.0,2,1
2013-06-25,2,1,Tursunov D.,7.1,65.0,739.0,82.0,185.0,1,Haas T.,1.09,13.0,2425.0,84.0,188.0,1,2
2013-06-25,2,1,Nieminen J.,2.54,38.0,1075.0,78.0,185.0,2,Llodra M.,1.5,53.0,844.0,80.0,191.0,2,2
2013-06-25,2,1,Wang J.,1.49,151.0,358.0,73.0,180.0,1,Odesnik W.,2.6,107.0,534.0,77.0,180.0,2,1
2013-06-25,2,1,Seppi A.,1.51,28.0,1380.0,75.0,191.0,1,Istomin D.,2.55,47.0,915.0,88.0,188.0,1,1
2013-06-25,2,1,Djokovic N.,1.01,1.0,11830.0,77.0,188.0,1,Mayer F.,19.77,34.0,1175.0,82.0,191.0,1,1
2013-06-25,2,1,Haider-Maurer A.,2.9,108.0,531.0,89.0,191.0,1,Soeda G.,1.4,129.0,442.0,73.0,178.0,1,2
2013-06-25,2,1,Dolgopolov O.,1.07,24.0,1500.0,71.0,180.0,1,Elias G.,8.87,122.0,461.0,76.0,183.0,1,1
2013-06-25,2,1,Giraldo S.,1.36,91.0,570.0,75.0,188.0,1,Zeballos H.,3.11,52.0,859.0,83.0,188.0,2,1
2013-06-25,2,1,Gabashvili T.,2.44,137.0,404.0,83.0,188.0,1,Bautista R.,1.54,60.0,778.0,76.0,183.0,1,2
2013-06-25,2,1,Gasquet R.,1.06,9.0,3135.0,75.0,185.0,1,Granollers M.,9.69,41.0,975.0,77.0,191.0,1,1
2013-06-25,2,1,Kuznetsov Al.,4.29,173.0,292.0,78.0,183.0,1,Sijsling I.,1.22,64.0,747.0,85.0,191.0,1,2
2013-06-25,2,1,Berlocq C.,6.21,74.0,690.0,81.0,183.0,1,Raonic M.,1.12,15.0,2225.0,98.0,196.0,1,2
2013-06-25,2,1,Dimitrov G.,1.04,31.0,1330.0,80.0,191.0,1,Bolelli S.,11.63,89.0,577.0,83.0,183.0,1,1
2013-06-25,2,1,Ferrer D.,1.01,4.0,7220.0,73.0,175.0,1,Alund M.,21.85,101.0,550.0,80.0,183.0,1,1
2013-06-25,2,1,Berdych T.,1.04,6.0,4515.0,91.0,196.0,1,Klizan M.,11.17,36.0,1090.0,80.0,191.0,2,1
2013-06-25,2,1,Gimeno-Traver D.,4.24,56.0,807.0,80.0,183.0,1,Brands D.,1.22,57.0,803.0,92.0,196.0,1,2
2013-06-25,2,1,Berankis R.,1.7,69.0,711.0,70.0,175.0,1,Mathieu P.H.,2.12,82.0,616.0,74.0,185.0,1,2
2013-06-25,2,1,Reynolds B.,2.39,156.0,346.0,77.0,183.0,1,Johnson S.,1.56,98.0,556.0,86.0,188.0,1,1
2013-06-25,2,1,Lopez F.,1.62,32.0,1245.0,73.0,185.0,2,Simon G.,2.28,17.0,2090.0,70.0,183.0,1,1
2013-06-25,2,1,Russell M.,3.25,95.0,565.0,70.0,173.0,1,Zemlja G.,1.34,55.0,816.0,81.0,183.0,1,2
2013-06-26,2,1,Kubot L.,2.02,130.0,440.0,86.0,191.0,1,Darcis S.,1.77,135.0,418.0,77.0,178.0,1,1
2013-06-26,2,1,Brown D.,6.6,189.0,261.0,78.0,196.0,1,Hewitt L.,1.11,70.0,710.0,77.0,178.0,1,1
2013-06-26,2,1,Isner J.,1.19,21.0,1735.0,108.0,208.0,1,Mannarino A.,4.58,111.0,511.0,70.0,180.0,2,2
2013-06-26,2,1,Kuznetsov An.,2.96,78.0,663.0,70.0,183.0,1,Troicki V.,1.39,44.0,935.0,86.0,193.0,1,2
2013-06-26,2,1,Stepanek R.,2.13,45.0,920.0,76.0,185.0,1,Janowicz J.,1.7,22.0,1549.0,94.0,203.0,1,2
2013-06-26,2,1,Almagro N.,1.15,16.0,2195.0,86.0,183.0,1,Rufin G.,5.37,85.0,589.0,82.0,188.0,1,1
2013-06-26,2,1,Pospisil V.,6.06,103.0,546.0,84.0,193.0,1,Youzhny M.,1.12,26.0,1415.0,73.0,183.0,1,2
2013-06-26,2,1,Verdasco F.,1.75,54.0,825.0,87.0,185.0,2,Benneteau J.,2.05,33.0,1200.0,79.0,185.0,1,1
2013-06-26,2,1,Robert S.,4.04,165.0,316.0,77.0,185.0,1,Paire B.,1.24,27.0,1380.0,80.0,196.0,1,2
2013-06-26,2,1,Gulbis E.,4.24,39.0,1026.0,88.0,193.0,1,Tsonga J.W.,1.22,7.0,4155.0,91.0,188.0,1,1
2013-06-26,2,1,Melzer J.,1.55,37.0,1085.0,81.0,183.0,2,Reister J.,2.44,121.0,461.0,87.0,188.0,1,1
2013-06-26,2,1,Mahut N.,1.4,124.0,460.0,80.0,191.0,1,Robredo T.,2.92,29.0,1355.0,75.0,180.0,1,2
2013-06-26,2,1,Murray A.,1.01,2.0,8560.0,84.0,191.0,1,Lu Y.H.,21.16,75.0,683.0,74.0,180.0,1,1
2013-06-26,2,1,Monaco J.,1.26,20.0,1740.0,81.0,185.0,1,Ram R.,3.8,86.0,586.0,82.0,193.0,1,1
2013-06-26,2,1,Stakhovsky S.,22.96,116.0,488.0,80.0,193.0,1,Federer R.,1.01,3.0,7740.0,85.0,185.0,1,1
2013-06-26,2,1,De Schepper K.,8.26,80.0,627.0,104.0,203.0,2,Cilic M.,1.08,12.0,2470.0,89.0,198.0,1,1
2013-06-27,2,1,Llodra M.,1.57,53.0,844.0,80.0,191.0,2,Seppi A.,2.38,28.0,1380.0,75.0,191.0,1,2
2013-06-27,2,1,Przysiezny M.,6.51,127.0,445.0,84.0,185.0,1,Anderson K.,1.11,23.0,1510.0,93.0,203.0,1,2
2013-06-27,2,1,Tomic B.,1.49,59.0,780.0,91.0,196.0,1,Blake J.,2.58,87.0,583.0,83.0,185.0,1,1
2013-06-27,2,1,Brands D.,9.42,57.0,803.0,92.0,196.0,1,Berdych T.,1.06,6.0,4515.0,91.0,196.0,1,2
2013-06-27,2,1,Del Potro J.M.,1.03,8.0,3960.0,97.0,198.0,1,Levine J.,12.56,112.0,503.0,68.0,175.0,2,1
2013-06-27,2,1,Nishikori K.,1.09,11.0,2495.0,75.0,178.0,1,Mayer L.,7.25,84.0,611.0,80.0,191.0,1,1
2013-06-27,2,1,Gasquet R.,1.03,9.0,3135.0,75.0,185.0,1,Soeda G.,12.47,129.0,442.0,73.0,178.0,1,1
2013-06-27,2,1,Raonic M.,1.38,15.0,2225.0,98.0,196.0,1,Sijsling I.,3.0,64.0,747.0,85.0,191.0,1,2
2013-06-27,2,1,Dodig I.,1.4,49.0,888.0,83.0,183.0,1,Kudla D.,2.92,105.0,538.0,75.0,180.0,1,1
2013-06-27,2,1,Mathieu P.H.,4.41,82.0,616.0,74.0,185.0,1,Lopez F.,1.21,32.0,1245.0,73.0,185.0,2,2
2013-06-27,2,1,Reynolds B.,21.52,156.0,346.0,77.0,183.0,1,Djokovic N.,1.01,1.0,11830.0,77.0,188.0,1,2
2013-06-28,2,1,Dimitrov G.,1.17,31.0,1330.0,80.0,191.0,1,Zemlja G.,5.04,55.0,816.0,81.0,183.0,1,2
2013-06-28,2,1,Chardy J.,1.27,25.0,1441.0,75.0,188.0,1,Struff J.L.,3.7,115.0,489.0,87.0,196.0,1,1
2013-06-28,2,1,Ferrer D.,1.11,4.0,7220.0,73.0,175.0,1,Bautista R.,6.47,60.0,778.0,76.0,183.0,1,1
2013-06-28,2,1,Giraldo S.,3.08,91.0,570.0,75.0,188.0,1,Dolgopolov O.,1.37,24.0,1500.0,71.0,180.0,1,2
2013-06-28,2,1,Haas T.,1.04,13.0,2425.0,84.0,188.0,1,Wang J.,11.02,151.0,358.0,73.0,180.0,1,1
2013-06-28,2,1,Melzer J.,2.0,37.0,1085.0,81.0,183.0,2,Stakhovsky S.,1.78,116.0,488.0,80.0,193.0,1,1
2013-06-28,2,1,Janowicz J.,1.74,22.0,1549.0,94.0,203.0,1,Almagro N.,2.07,16.0,2195.0,86.0,183.0,1,1
2013-06-28,2,1,Brown D.,1.67,189.0,261.0,78.0,196.0,1,Mannarino A.,2.18,111.0,511.0,70.0,180.0,2,2
2013-06-28,2,1,Murray A.,1.03,2.0,8560.0,84.0,191.0,1,Robredo T.,12.61,29.0,1355.0,75.0,180.0,1,1
2013-06-29,2,1,Kubot L.,3.37,130.0,440.0,86.0,191.0,1,Paire B.,1.32,27.0,1380.0,80.0,196.0,1,1
2013-06-29,2,1,Monaco J.,1.42,20.0,1740.0,81.0,185.0,1,De Schepper K.,2.85,80.0,627.0,104.0,203.0,2,2
2013-06-29,2,1,Nishikori K.,1.35,11.0,2495.0,75.0,178.0,1,Seppi A.,3.19,28.0,1380.0,75.0,191.0,1,2
2013-06-29,2,1,Youzhny M.,1.63,26.0,1415.0,73.0,183.0,1,Troicki V.,2.26,44.0,935.0,86.0,193.0,1,1
2013-06-29,2,1,Verdasco F.,2.26,54.0,825.0,87.0,185.0,2,Gulbis E.,1.63,39.0,1026.0,88.0,193.0,1,1
2013-06-29,2,1,Gasquet R.,1.39,9.0,3135.0,75.0,185.0,1,Tomic B.,2.97,59.0,780.0,91.0,196.0,1,2
2013-06-29,2,1,Berdych T.,1.19,6.0,4515.0,91.0,196.0,1,Anderson K.,4.73,23.0,1510.0,93.0,203.0,1,1
2013-06-29,2,1,Sijsling I.,1.94,64.0,747.0,85.0,191.0,1,Dodig I.,1.83,49.0,888.0,83.0,183.0,1,2
2013-06-29,2,1,Zemlja G.,7.86,55.0,816.0,81.0,183.0,1,Del Potro J.M.,1.08,8.0,3960.0,97.0,198.0,1,2
2013-06-29,2,1,Haas T.,1.48,13.0,2425.0,84.0,188.0,1,Lopez F.,2.65,32.0,1245.0,73.0,185.0,2,1
2013-06-29,2,1,Dolgopolov O.,2.86,24.0,1500.0,71.0,180.0,1,Ferrer D.,1.42,4.0,7220.0,73.0,175.0,1,2
2013-06-29,2,1,Djokovic N.,1.02,1.0,11830.0,77.0,188.0,1,Chardy J.,15.1,25.0,1441.0,75.0,188.0,1,1
2013-07-01,2,1,Melzer J.,3.97,37.0,1085.0,81.0,183.0,2,Janowicz J.,1.25,22.0,1549.0,94.0,203.0,1,2
2013-07-01,2,1,Kubot L.,1.63,130.0,440.0,86.0,191.0,1,Mannarino A.,2.26,111.0,511.0,70.0,180.0,2,1
2013-07-01,2,1,Ferrer D.,1.33,4.0,7220.0,73.0,175.0,1,Dodig I.,3.31,49.0,888.0,83.0,183.0,1,1
2013-07-01,2,1,Verdasco F.,1.2,54.0,825.0,87.0,185.0,2,De Schepper K.,4.46,80.0,627.0,104.0,203.0,2,1
2013-07-01,2,1,Del Potro J.M.,1.27,8.0,3960.0,97.0,198.0,1,Seppi A.,3.75,28.0,1380.0,75.0,191.0,1,1
2013-07-01,2,1,Youzhny M.,9.67,26.0,1415.0,73.0,183.0,1,Murray A.,1.06,2.0,8560.0,84.0,191.0,1,2
2013-07-01,2,1,Tomic B.,2.99,59.0,780.0,91.0,196.0,1,Berdych T.,1.39,6.0,4515.0,91.0,196.0,1,2
2013-07-01,2,1,Haas T.,6.49,13.0,2425.0,84.0,188.0,1,Djokovic N.,1.11,1.0,11830.0,77.0,188.0,1,2
2013-07-03,2,1,Djokovic N.,1.12,1.0,11830.0,77.0,188.0,1,Berdych T.,6.41,6.0,4515.0,91.0,196.0,1,1
2013-07-03,2,1,Ferrer D.,1.71,4.0,7220.0,73.0,175.0,1,Del Potro J.M.,2.13,8.0,3960.0,97.0,198.0,1,2
2013-07-03,2,1,Verdasco F.,8.39,54.0,825.0,87.0,185.0,2,Murray A.,1.08,2.0,8560.0,84.0,191.0,1,2
2013-07-03,2,1,Kubot L.,4.33,130.0,440.0,86.0,191.0,1,Janowicz J.,1.22,22.0,1549.0,94.0,203.0,1,2
2013-07-05,2,1,Del Potro J.M.,5.62,8.0,3960.0,97.0,198.0,1,Djokovic N.,1.14,1.0,11830.0,77.0,188.0,1,2
2013-07-05,2,1,Janowicz J.,4.67,22.0,1549.0,94.0,203.0,1,Murray A.,1.2,2.0,8560.0,84.0,191.0,1,2
2013-07-07,2,1,Murray A.,2.4,2.0,8560.0,84.0,191.0,1,Djokovic N.,1.58,1.0,11830.0,77.0,188.0,1,1
2013-07-08,3,1,Ymer E.,15.04,1032.0,8.0,78.0,183.0,1,Dimitrov G.,1.02,29.0,1330.0,80.0,191.0,1,2
2013-07-08,3,1,Berlocq C.,1.48,74.0,690.0,81.0,183.0,1,Zeballos H.,2.61,54.0,837.0,83.0,188.0,2,1
2013-07-09,3,1,Garcia-Lopez G.,1.62,73.0,691.0,80.0,185.0,1,Hajek J.,2.24,122.0,479.0,80.0,180.0,1,1
2013-07-09,3,1,Stakhovsky S.,1.96,96.0,568.0,80.0,193.0,1,Struff J.L.,1.8,109.0,523.0,87.0,196.0,1,2
2013-07-09,3,1,Volandri F.,1.43,101.0,552.0,73.0,183.0,1,Zopp J.,2.76,202.0,238.0,88.0,191.0,1,1
2013-07-09,3,1,Copil M.,1.75,132.0,435.0,86.0,191.0,1,Kavcic B.,2.04,133.0,427.0,78.0,188.0,1,2
2013-07-09,3,1,Ramos A.,1.56,63.0,755.0,80.0,188.0,2,Reister J.,2.38,106.0,531.0,87.0,188.0,1,1
2013-07-09,3,1,Souza J.,3.84,119.0,482.0,92.0,193.0,1,Troicki V.,1.25,52.0,845.0,86.0,193.0,1,2
2013-07-09,3,1,Veic A.,1.78,181.0,265.0,74.0,180.0,1,Laaksonen H.,1.99,216.0,217.0,78.0,185.0,1,2
2013-07-09,3,1,De Bakker T.,2.04,104.0,538.0,83.0,193.0,1,Schwartzman D.,1.74,135.0,419.0,64.0,170.0,1,1
2013-07-09,3,1,Vinciguerra A.,7.69,572.0,47.0,73.0,180.0,2,Verdasco F.,1.08,35.0,1095.0,87.0,185.0,2,2
2013-07-10,3,1,Berlocq C.,1.24,74.0,690.0,81.0,183.0,1,Kavcic B.,3.88,133.0,427.0,78.0,188.0,1,1
2013-07-10,3,1,Volandri F.,3.09,101.0,552.0,73.0,183.0,1,Dimitrov G.,1.35,29.0,1330.0,80.0,191.0,1,2
2013-07-10,3,1,Ramos A.,2.75,63.0,755.0,80.0,188.0,2,Robredo T.,1.43,28.0,1365.0,75.0,180.0,1,1
2013-07-10,3,1,Monaco J.,1.08,20.0,1740.0,81.0,185.0,1,Laaksonen H.,7.62,216.0,217.0,78.0,185.0,1,1
2013-07-11,3,1,Struff J.L.,4.44,109.0,523.0,87.0,196.0,1,Verdasco F.,1.2,35.0,1095.0,87.0,185.0,2,2
2013-07-11,3,1,Berdych T.,1.04,6.0,4865.0,91.0,196.0,1,Alund M.,10.74,112.0,512.0,80.0,183.0,1,1
2013-07-11,3,1,Garcia-Lopez G.,3.99,73.0,691.0,80.0,185.0,1,Almagro N.,1.23,16.0,2195.0,86.0,183.0,1,2
2013-07-11,3,1,Troicki V.,1.28,52.0,845.0,86.0,193.0,1,De Bakker T.,3.55,104.0,538.0,83.0,193.0,1,2
2013-07-12,3,1,Monaco J.,1.5,20.0,1740.0,81.0,185.0,1,Dimitrov G.,2.53,29.0,1330.0,80.0,191.0,1,2
2013-07-12,3,1,Verdasco F.,2.07,35.0,1095.0,87.0,185.0,2,Almagro N.,1.73,16.0,2195.0,86.0,183.0,1,1
2013-07-12,3,1,Ramos A.,1.81,63.0,755.0,80.0,188.0,2,Berlocq C.,1.95,74.0,690.0,81.0,183.0,1,2
2013-07-12,3,1,De Bakker T.,8.55,104.0,538.0,83.0,193.0,1,Berdych T.,1.07,6.0,4865.0,91.0,196.0,1,1
2013-07-13,3,1,Dimitrov G.,2.13,29.0,1330.0,80.0,191.0,1,Verdasco F.,1.69,35.0,1095.0,87.0,185.0,2,2
2013-07-13,3,1,Berlocq C.,1.41,74.0,690.0,81.0,183.0,1,De Bakker T.,2.84,104.0,538.0,83.0,193.0,1,1
2013-07-14,3,1,Berlocq C.,3.0,74.0,690.0,81.0,183.0,1,Verdasco F.,1.37,35.0,1095.0,87.0,185.0,2,1
2013-07-08,2,1,Kozlov S.,6.09,1472.0,2.0,79.0,183.0,1,Przysiezny M.,1.12,113.0,510.0,84.0,185.0,1,2
2013-07-08,2,1,Isner J.,1.46,19.0,1770.0,108.0,208.0,1,Harrison R.,2.66,110.0,521.0,84.0,185.0,1,1
2013-07-08,2,1,Blake J.,1.74,85.0,618.0,83.0,185.0,1,Mannarino A.,2.05,75.0,683.0,70.0,180.0,2,2
2013-07-08,2,1,Levine J.,1.25,123.0,478.0,68.0,175.0,2,Sugita Y.,3.79,148.0,374.0,70.0,175.0,1,2
2013-07-09,2,1,Kudla D.,1.65,90.0,592.0,75.0,180.0,1,Pospisil V.,2.19,93.0,581.0,84.0,193.0,1,2
2013-07-09,2,1,Sock J.,1.73,84.0,628.0,84.0,191.0,1,Matosevic M.,2.06,72.0,701.0,86.0,193.0,1,1
2013-07-09,2,1,Sijsling I.,1.14,55.0,817.0,85.0,191.0,1,Viola M.,5.5,144.0,383.0,80.0,185.0,1,1
2013-07-09,2,1,Amritraj P.,1.65,308.0,142.0,75.0,188.0,1,Cipolla F.,2.18,147.0,377.0,74.0,173.0,1,1
2013-07-09,2,1,Querrey S.,1.18,21.0,1730.0,95.0,198.0,1,Smyczek T.,4.74,120.0,481.0,73.0,175.0,1,2
2013-07-09,2,1,Karlovic I.,2.79,167.0,310.0,104.0,211.0,1,Roger-Vasselin E.,1.42,71.0,708.0,75.0,188.0,1,1
2013-07-09,2,1,Hernych J.,1.19,184.0,262.0,83.0,188.0,1,Pavic A.,4.56,519.0,59.0,96.0,196.0,1,1
2013-07-09,2,1,Ebden M.,3.51,114.0,508.0,80.0,188.0,1,Hewitt L.,1.29,64.0,755.0,77.0,178.0,1,2
2013-07-09,2,1,Russell M.,1.75,95.0,577.0,70.0,173.0,1,Marchenko I.,2.03,118.0,485.0,82.0,185.0,1,1
2013-07-09,2,1,Kuznetsov Al.,2.68,163.0,320.0,78.0,183.0,1,De Schepper K.,1.45,68.0,737.0,104.0,203.0,2,1
2013-07-09,2,1,Williams R.,4.57,129.0,454.0,84.0,185.0,1,Mahut N.,1.19,127.0,460.0,80.0,191.0,1,2
2013-07-10,2,1,Sijsling I.,1.17,55.0,817.0,85.0,191.0,1,Sugita Y.,4.84,148.0,374.0,70.0,175.0,1,1
2013-07-10,2,1,Karlovic I.,2.0,167.0,310.0,104.0,211.0,1,Pospisil V.,1.77,93.0,581.0,84.0,193.0,1,1
2013-07-10,2,1,Sock J.,1.64,84.0,628.0,84.0,191.0,1,Hernych J.,2.21,184.0,262.0,83.0,188.0,1,2
2013-07-10,2,1,Russell M.,1.65,95.0,577.0,70.0,173.0,1,Kuznetsov Al.,2.2,163.0,320.0,78.0,183.0,1,1
2013-07-10,2,1,Przysiezny M.,2.39,113.0,510.0,84.0,185.0,1,Ram R.,1.55,86.0,615.0,82.0,193.0,1,1
2013-07-10,2,1,Hewitt L.,1.11,64.0,755.0,77.0,178.0,1,Amritraj P.,6.48,308.0,142.0,75.0,188.0,1,1
2013-07-10,2,1,Isner J.,1.29,19.0,1770.0,108.0,208.0,1,Mannarino A.,3.51,75.0,683.0,70.0,180.0,2,1
2013-07-10,2,1,Mahut N.,1.31,127.0,460.0,80.0,191.0,1,Smyczek T.,3.39,120.0,481.0,73.0,175.0,1,1
2013-07-11,2,1,Sijsling I.,1.33,55.0,817.0,85.0,191.0,1,Russell M.,3.27,95.0,577.0,70.0,173.0,1,2
2013-07-11,2,1,Przysiezny M.,4.93,113.0,510.0,84.0,185.0,1,Mahut N.,1.17,127.0,460.0,80.0,191.0,1,2
2013-07-12,2,1,Karlovic I.,3.86,167.0,310.0,104.0,211.0,1,Isner J.,1.25,19.0,1770.0,108.0,208.0,1,2
2013-07-12,2,1,Hewitt L.,1.15,64.0,755.0,77.0,178.0,1,Hernych J.,5.34,184.0,262.0,83.0,188.0,1,1
2013-07-14,2,1,Isner J.,1.65,19.0,1770.0,108.0,208.0,1,Hewitt L.,2.2,64.0,755.0,77.0,178.0,1,2
2013-07-14,2,1,Russell M.,3.88,95.0,577.0,70.0,173.0,1,Mahut N.,1.25,127.0,460.0,80.0,191.0,1,2
2013-07-14,2,1,Mahut N.,1.85,127.0,460.0,80.0,191.0,1,Hewitt L.,1.92,64.0,755.0,77.0,178.0,1,1
2013-07-08,3,1,Berrer M.,3.07,153.0,356.0,100.0,193.0,2,Gimeno-Traver D.,1.36,57.0,802.0,80.0,183.0,1,1
2013-07-08,3,1,Kamke T.,2.0,78.0,666.0,76.0,178.0,1,Bautista R.,1.77,58.0,798.0,76.0,183.0,1,2
2013-07-08,3,1,Montanes A.,1.98,50.0,862.0,70.0,175.0,1,Klizan M.,1.78,38.0,1055.0,80.0,191.0,2,2
2013-07-09,3,1,Munoz-De La Nava D.,3.07,149.0,373.0,75.0,175.0,2,Davydenko N.,1.36,43.0,940.0,70.0,178.0,1,2
2013-07-09,3,1,Hanescu V.,1.48,51.0,857.0,88.0,198.0,1,Tursunov D.,2.59,67.0,739.0,82.0,185.0,1,1
2013-07-09,3,1,Bellucci T.,2.18,56.0,805.0,82.0,188.0,2,Rosol L.,1.66,40.0,1011.0,84.0,196.0,1,1
2013-07-09,3,1,Monfils G.,1.25,60.0,775.0,80.0,193.0,1,Mathieu P.H.,3.8,79.0,651.0,74.0,185.0,1,1
2013-07-09,3,1,Andujar P.,1.49,49.0,870.0,76.0,180.0,1,Mayer L.,2.56,81.0,646.0,80.0,191.0,1,2
2013-07-09,3,1,Beck A.,3.59,372.0,105.0,89.0,191.0,2,Mayer F.,1.28,46.0,905.0,82.0,191.0,1,2
2013-07-09,3,1,Granollers M.,2.77,240.0,202.0,77.0,191.0,1,Gulbis E.,1.43,36.0,1071.0,88.0,193.0,1,2
2013-07-10,3,1,Bautista R.,2.33,58.0,798.0,76.0,183.0,1,Klizan M.,1.58,38.0,1055.0,80.0,191.0,2,1
2013-07-10,3,1,Chardy J.,1.27,26.0,1486.0,75.0,188.0,1,Berrer M.,3.64,153.0,356.0,100.0,193.0,2,2
2013-07-10,3,1,Kohlschreiber P.,1.07,25.0,1535.0,70.0,178.0,1,Langer N.,8.41,309.0,142.0,77.0,193.0,1,1
2013-07-10,3,1,Mayer F.,2.39,46.0,905.0,82.0,191.0,1,Monfils G.,1.56,60.0,775.0,80.0,193.0,1,2
2013-07-11,3,1,Bellucci T.,1.58,56.0,805.0,82.0,188.0,2,Hanescu V.,2.34,51.0,857.0,88.0,198.0,1,2
2013-07-11,3,1,Paire B.,1.89,27.0,1380.0,80.0,196.0,1,Davydenko N.,1.86,43.0,940.0,70.0,178.0,1,1
2013-07-11,3,1,Haas T.,1.57,11.0,2605.0,84.0,188.0,1,Gulbis E.,2.36,36.0,1071.0,88.0,193.0,1,1
2013-07-11,3,1,Fognini F.,1.38,31.0,1310.0,74.0,178.0,1,Mayer L.,2.96,81.0,646.0,80.0,191.0,1,1
2013-07-12,3,1,Bautista R.,1.37,58.0,798.0,76.0,183.0,1,Berrer M.,3.01,153.0,356.0,100.0,193.0,2,1
2013-07-12,3,1,Paire B.,1.55,27.0,1380.0,80.0,196.0,1,Hanescu V.,2.4,51.0,857.0,88.0,198.0,1,2
2013-07-12,3,1,Haas T.,1.36,11.0,2605.0,84.0,188.0,1,Fognini F.,3.08,31.0,1310.0,74.0,178.0,1,2
2013-07-12,3,1,Monfils G.,1.48,60.0,775.0,80.0,193.0,1,Kohlschreiber P.,2.6,25.0,1535.0,70.0,178.0,1,2
2013-07-13,3,1,Bautista R.,3.18,58.0,798.0,76.0,183.0,1,Fognini F.,1.34,31.0,1310.0,74.0,178.0,1,2
2013-07-13,3,1,Kohlschreiber P.,1.31,25.0,1535.0,70.0,178.0,1,Hanescu V.,3.36,51.0,857.0,88.0,198.0,1,1
2013-07-14,3,1,Fognini F.,2.08,31.0,1310.0,74.0,178.0,1,Kohlschreiber P.,1.72,25.0,1535.0,70.0,178.0,1,1
2013-07-15,3,1,Wang J.,2.28,141.0,393.0,73.0,180.0,1,Ebden M.,1.6,113.0,508.0,80.0,188.0,1,2
2013-07-15,3,1,Marchenko I.,1.43,118.0,485.0,82.0,185.0,1,Viola M.,2.75,147.0,383.0,80.0,185.0,1,2
2013-07-15,3,1,Gonzalez A.,2.8,159.0,331.0,83.0,191.0,1,Mannarino A.,1.42,74.0,695.0,70.0,180.0,2,2
2013-07-16,3,1,Salamanca C.,5.52,310.0,139.0,83.0,196.0,2,Giraldo S.,1.14,96.0,578.0,75.0,188.0,1,2
2013-07-16,3,1,Estrella Burgos V.,2.19,386.0,99.0,77.0,170.0,1,Arguello F.,1.65,197.0,242.0,77.0,178.0,1,1
2013-07-16,3,1,Bemelmans R.,1.29,153.0,364.0,75.0,183.0,2,Barrientos N.,3.51,293.0,148.0,75.0,175.0,1,1
2013-07-16,3,1,Guccione C.,1.46,510.0,61.0,92.0,201.0,2,Korolev E.,2.65,181.0,263.0,82.0,185.0,1,1
2013-07-16,3,1,Londero J.I.,5.23,564.0,48.0,70.0,180.0,1,Karlovic I.,1.15,155.0,355.0,104.0,211.0,1,2
2013-07-16,3,1,Falla A.,1.96,122.0,466.0,77.0,185.0,2,Malisse X.,1.81,90.0,600.0,83.0,185.0,1,1
2013-07-16,3,1,Pospisil V.,1.56,89.0,601.0,84.0,193.0,1,Przysiezny M.,2.39,102.0,549.0,84.0,185.0,1,1
2013-07-17,3,1,Duckworth J.,2.7,164.0,318.0,82.0,183.0,1,Bedene A.,1.45,88.0,606.0,72.0,183.0,1,1
